gen: auroc=0.96706, auprc=0.97248
dis: auroc=0.77318, auprc=0.79075
gen: auroc=0.97115, auprc=0.97549
dis: auroc=0.73331, auprc=0.73586
gen: auroc=0.97543, auprc=0.97879
dis: auroc=0.72581, auprc=0.72140
gen: auroc=0.97972, auprc=0.98248
dis: auroc=0.70736, auprc=0.67439
gen: auroc=0.98098, auprc=0.98359
dis: auroc=0.69539, auprc=0.62902
gen: auroc=0.98154, auprc=0.98410
dis: auroc=0.67240, auprc=0.61139
gen: auroc=0.98249, auprc=0.98493
dis: auroc=0.49159, auprc=0.46229
gen: auroc=0.98394, auprc=0.98630
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98413, auprc=0.98642
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98425, auprc=0.98652
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98413, auprc=0.98646
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98413, auprc=0.98685
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98482, auprc=0.98775
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98488, auprc=0.98767
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98469, auprc=0.98734
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98488, auprc=0.98720
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98375, auprc=0.98591
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98482, auprc=0.98724
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98507, auprc=0.98749
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98551, auprc=0.98767
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98406, auprc=0.98601
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98343, auprc=0.98533
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98337, auprc=0.98494
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98362, auprc=0.98497
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98180, auprc=0.98161
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98110, auprc=0.97983
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.98085, auprc=0.97985
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.97959, auprc=0.97767
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.97751, auprc=0.97503
dis: auroc=0.49603, auprc=0.25000
gen: auroc=0.97625, auprc=0.97358
dis: auroc=0.49603, auprc=0.25000
