gen: auroc=0.97039, auprc=0.96873
dis: auroc=0.66905, auprc=0.73064
gen: auroc=0.97423, auprc=0.97286
dis: auroc=0.64556, auprc=0.68847
gen: auroc=0.97790, auprc=0.97707
dis: auroc=0.59822, auprc=0.64147
gen: auroc=0.98157, auprc=0.98121
dis: auroc=0.61717, auprc=0.65425
gen: auroc=0.98533, auprc=0.98549
dis: auroc=0.50004, auprc=0.50467
gen: auroc=0.98716, auprc=0.98745
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.98812, auprc=0.98845
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.98908, auprc=0.98974
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.98969, auprc=0.99054
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.99013, auprc=0.99102
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.99065, auprc=0.99165
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.99092, auprc=0.99173
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.99092, auprc=0.99170
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.99057, auprc=0.99147
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.99048, auprc=0.99158
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.99083, auprc=0.99203
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.99039, auprc=0.99171
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.99048, auprc=0.99169
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.98978, auprc=0.99113
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.99039, auprc=0.99165
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.99092, auprc=0.99228
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.98987, auprc=0.99146
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.98899, auprc=0.99078
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.98847, auprc=0.99051
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.98899, auprc=0.99075
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.98917, auprc=0.99083
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.98908, auprc=0.99073
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.98891, auprc=0.99079
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.99013, auprc=0.99146
dis: auroc=0.50467, auprc=0.75234
gen: auroc=0.99022, auprc=0.99133
dis: auroc=0.50467, auprc=0.75234
